#frames_original_timestamp,frames_read_started,frames_read,frames_pushed,frontend_frames_received,frontend_preintegration_computed,frontend_pyramid_created,frontend_tracking_ended,frontend_recall_ended,frontend_detection_cam0_ended,frontend_matching_ended,frontend_detection_cami_ended,frontend_filter_ended,frontend_keypoints_pushed,backend_keypoints_received,backend_observations_processed,backend_cumulative_linearization_ended,backend_cumulative_solver_ended,backend_cumulative_backsubstitution_ended,backend_cumulative_error_computed,backend_optimization_ended,backend_marginalization_ended,map_stamp_saved,lc_keyframe_indexed,lc_candidates_retrieved,lc_cumulative_initial_matching_ended,lc_cumulative_island_response_received,lc_cumulative_island_matching_ended,lc_cumulative_reprojection_ended,lc_cumulative_pose_estimation_ended,lc_candidates_validated,lc_loop_detection_finished,lc_loop_decision_received,lc_pgo_problem_built,lc_pgo_problem_solved,lc_pgo_poses_applied,lc_loop_closing_finished,backend_state_pushed,consumer_state_received
7971028502721,1526470685704127,1526470694916612,1526470694921800,1526470694933084,1526470694992049,1526470696093469,1526470697111665,1526470697116997,1526470698235473,1526470698515720,1526470702020249,1526470702040922,1526470702041207,1526470702060647,1526470703212785,1526470703552991,1526470704003213,1526470704066562,1526470704149839,1526470704452735,1526470704736145,1526470705394918,1526470708301536,1526470708730531,1526470715208799,1526470716847082,1526470719390519,1526470719390519,1526470719390519,1526470719476612,1526470719476955,1526470719476955,1526470719476955,1526470719476955,1526470719476955,1526470719495924,1526470719572009,1526470719618197
7971261524921,1526470767471443,1526470776640064,1526470776643874,1526470776654031,1526470776721970,1526470777607573,1526470778615216,1526470778618653,1526470779441253,1526470779736387,1526470783634968,1526470783651620,1526470783652117,1526470783666563,1526470784373127,1526470784701048,1526470785168162,1526470785241185,1526470785329696,1526470785660260,1526470785910697,1526470786556682,1526470789381711,1526470789739428,1526470796014018,1526470797443867,1526470799738035,1526470799738035,1526470799738035,1526470799818314,1526470799818669,1526470799818669,1526470799818669,1526470799818669,1526470799818669,1526470799839533,1526470799905251,1526470799949971
7971494550221,1526470847845717,1526470857062185,1526470857409758,1526470857414890,1526470857470967,1526470858311049,1526470859161253,1526470859163503,1526470860088625,1526470860377383,1526470864440001,1526470864449988,1526470864450329,1526470864455931,1526470864955990,1526470865351358,1526470866236967,1526470866339358,1526470866505978,1526470866799155,1526470867043544,1526470867405336,1526470869948737,1526470870244339,1526470876363632,1526470878044929,1526470880510929,1526470880510929,1526470880510929,1526470880589657,1526470880589940,1526470880589940,1526470880589940,1526470880589940,1526470880589940,1526470880609086,1526470880672802,1526470880688838
7971727572021,1526470929465401,1526470937906727,1526470938919764,1526470938923388,1526470938990081,1526470939823583,1526470940766977,1526470940769538,1526470941637942,1526470941979222,1526470945919349,1526470945932060,1526470945932509,1526470945938201,1526470946726372,1526470947319266,1526470948539163,1526470948716574,1526470948903989,1526470949307409,1526470949625519,1526470950127486,1526470952700380,1526470953056079,1526470959360337,1526470960854869,1526470963194872,1526470963194872,1526470963194872,1526470963263570,1526470963263835,1526470963263835,1526470963263835,1526470963263835,1526470963263835,1526470963285072,1526470963352531,1526470963371583
7971960601621,1526471010534063,1526471019688720,1526471019693027,1526471019705254,1526471019768147,1526471020672378,1526471021649815,1526471021652552,1526471022507467,1526471022813339,1526471026749817,1526471026762553,1526471026762884,1526471026775969,1526471027332543,1526471027525579,1526471027882248,1526471027926795,1526471027999160,1526471028241139,1526471028415989,1526471028855935,1526471031533348,1526471031849021,1526471037760152,1526471039477430,1526471042605313,1526471042605313,1526471043765488,1526471043845734,1526471043846127,1526471043846127,1526471043846127,1526471043846127,1526471043846127,1526471043932937,1526471043989774,1526471044081938
7972193617921,1526471093659486,1526471102782162,1526471102786028,1526471102796556,1526471102858770,1526471104353489,1526471105310619,1526471105313389,1526471106215531,1526471106509279,1526471110368430,1526471110378643,1526471110379224,1526471110392214,1526471111037465,1526471111187233,1526471111460407,1526471111502655,1526471111549512,1526471111806752,1526471111983007,1526471112637661,1526471115305458,1526471115508839,1526471118633141,1526471119138827,1526471119773776,1526471119773776,1526471119773776,1526471119788424,1526471119788736,1526471119788736,1526471119788736,1526471119788736,1526471119788736,1526471119805842,1526471119864122,1526471119946603
7972426640821,1526471170543177,1526471180136002,1526471180523545,1526471180527107,1526471180563768,1526471181198617,1526471181956319,1526471181958244,1526471183036973,1526471183339995,1526471188147547,1526471188158016,1526471188158249,1526471188205067,1526471188699542,1526471189081744,1526471189969822,1526471190077998,1526471190243372,1526471190517463,1526471190760817,1526471191288755,1526471193707461,1526471193987316,1526471199708216,1526471200191760,1526471200789999,1526471200789999,1526471200789999,1526471200812021,1526471200812289,1526471200812289,1526471200812289,1526471200812289,1526471200812289,1526471200844578,1526471200897341,1526471200902654
7972659664921,1526471250407715,1526471259844071,1526471259848472,1526471259859233,1526471259923505,1526471261078699,1526471261907178,1526471261909431,1526471262754100,1526471263095372,1526471267201317,1526471267212215,1526471267212449,1526471267226564,1526471267774709,1526471268100059,1526471268826407,1526471268919760,1526471269015620,1526471269233330,1526471269372814,1526471269591191,1526471271995331,1526471272283556,1526471278293529,1526471279996523,1526471282408179,1526471282408179,1526471282408179,1526471282487244,1526471282487564,1526471282487564,1526471282487564,1526471282487564,1526471282487564,1526471282579373,1526471282642411,1526471282661680
7972892688121,1526471329267471,1526471338769576,1526471338774635,1526471338785278,1526471338855614,1526471339952270,1526471340890147,1526471340893346,1526471341735845,1526471342079771,1526471345790563,1526471345803271,1526471345803534,1526471345883488,1526471346518209,1526471346692001,1526471347072112,1526471347123415,1526471347173955,1526471347421148,1526471347588965,1526471347978683,1526471350602864,1526471350975532,1526471357469645,1526471360267092,1526471364910753,1526471364910753,1526471366242607,1526471366395102,1526471366395444,1526471366395444,1526471366395444,1526471366395444,1526471366395444,1526471366482542,1526471366551122,1526471366638965
7973125711821,1526471412467702,1526471421519497,1526471421523822,1526471421597178,1526471421641849,1526471423066182,1526471424082228,1526471424085680,1526471424892909,1526471425263418,1526471428595273,1526471428609622,1526471428609890,1526471428690622,1526471429288724,1526471429859225,1526471430937545,1526471431104526,1526471431286279,1526471431694604,1526471431893076,1526471432409692,1526471435034831,1526471435415394,1526471441394050,1526471444315850,1526471447814247,1526471447814247,1526471449216335,1526471449294830,1526471449295146,1526471449295146,1526471449295146,1526471449295146,1526471449295146,1526471449383159,1526471449440474,1526471449525672
7973358738421,1526471494935922,1526471503782905,1526471503786614,1526471503864333,1526471503910201,1526471504815274,1526471505821875,1526471505824880,1526471506645544,1526471507042130,1526471510305059,1526471510319466,1526471510319739,1526471510398059,1526471510961564,1526471511233851,1526471511663256,1526471511731997,1526471511799625,1526471512120416,1526471512377429,1526471512921251,1526471515547987,1526471515848444,1526471521669815,1526471525121779,1526471529155522,1526471529155522,1526471530649391,1526471530736417,1526471530736732,1526471530736732,1526471530736732,1526471530736732,1526471530736732,1526471530831860,1526471530906787,1526471531022139
7973591777721,1526471576859473,1526471585965034,1526471586234004,1526471586237280,1526471586274711,1526471587044949,1526471587844334,1526471587846524,1526471588801072,1526471589166348,1526471592654024,1526471592665607,1526471592666138,1526471592682743,1526471593168219,1526471593330991,1526471593571241,1526471593609131,1526471593646091,1526471593874217,1526471594159805,1526471594501756,1526471596832475,1526471597098873,1526471603054653,1526471606667292,1526471612388163,1526471612388163,1526471614810049,1526471614967645,1526471614968001,1526471614968001,1526471614968001,1526471614968001,1526471614968001,1526471615053153,1526471615107499,1526471615190979
7973824783921,1526471659759717,1526471668610660,1526471668616999,1526471668630628,1526471668690910,1526471669833226,1526471670859541,1526471670862114,1526471671812813,1526471672217694,1526471675790989,1526471675802286,1526471675802589,1526471675883793,1526471676406130,1526471676702925,1526471677485223,1526471677561869,1526471677680593,1526471677976440,1526471678136408,1526471678485972,1526471680928468,1526471681195282,1526471686992793,1526471687866243,1526471689191172,1526471689191172,1526471689191172,1526471689233826,1526471689234133,1526471689234133,1526471689234133,1526471689234133,1526471689234133,1526471689328679,1526471689375349,1526471689460576
7974057802721,1526471733288633,1526471741957697,1526471741961764,1526471742046605,1526471742083479,1526471743623726,1526471744655073,1526471744658071,1526471745631823,1526471746026125,1526471749370589,1526471749382487,1526471749382806,1526471749461790,1526471749986861,1526471750166010,1526471750481488,1526471750520606,1526471750569869,1526471750775622,1526471750976883,1526471751336777,1526471753904039,1526471754283418,1526471760030851,1526471761159695,1526471762702429,1526471762702429,1526471762702429,1526471762763683,1526471762763994,1526471762763994,1526471762763994,1526471762763994,1526471762763994,1526471762850210,1526471762897037,1526471763010494
7974290826821,1526471807588309,1526471816363719,1526471816620346,1526471816668938,1526471816731558,1526471817604683,1526471818588981,1526471818591527,1526471819569038,1526471820033599,1526471823485554,1526471823497082,1526471823497333,1526471823580950,1526471824140090,1526471824327225,1526471824695974,1526471824748783,1526471824818091,1526471825130954,1526471825302889,1526471825773374,1526471828386425,1526471828644120,1526471834574256,1526471835087474,1526471835677200,1526471835677200,1526471835677200,1526471835701038,1526471835701437,1526471835701437,1526471835701437,1526471835701437,1526471835701437,1526471835791556,1526471835836868,1526471835924763
7974523848721,1526471880952632,1526471889620115,1526471889624339,1526471889698870,1526471889755557,1526471890913726,1526471891881984,1526471891884757,1526471892802729,1526471893228951,1526471896601699,1526471896613537,1526471896613816,1526471896690020,1526471897252874,1526471897713811,1526471898568667,1526471898661504,1526471898832889,1526471899093441,1526471899247427,1526471899771560,1526471902228230,1526471902542238,1526471908828516,1526471910452262,1526471913170748,1526471913170748,1526471913170748,1526471913248937,1526471913249210,1526471913249210,1526471913249210,1526471913249210,1526471913249210,1526471913332537,1526471913383370,1526471913467031
7974756875321,1526471959100117,1526471967878630,1526471967884450,1526471967895968,1526471967958166,1526471969366625,1526471970355073,1526471970357370,1526471971319435,1526471971650641,1526471975324888,1526471975336768,1526471975337196,1526471975426383,1526471975966386,1526471976152408,1526471976584234,1526471976640296,1526471976722671,1526471976978347,1526471977149774,1526471977554736,1526471980072604,1526471980330763,1526471986087062,1526471987546612,1526471989864638,1526471989864638,1526471989864638,1526471989942078,1526471989942438,1526471989942438,1526471989942438,1526471989942438,1526471989942438,1526471990043662,1526471990090089,1526471990121825
7974989895621,1526472035042830,1526472043809071,1526472043812101,1526472043893639,1526472043938872,1526472045438302,1526472046482525,1526472046485857,1526472047375149,1526472047783364,1526472051481256,1526472051491129,1526472051491393,1526472051572598,1526472052254672,1526472052719654,1526472053647267,1526472053746521,1526472053930903,1526472054246611,1526472054414484,1526472054965916,1526472057696085,1526472058010874,1526472064807138,1526472068478798,1526472073744090,1526472073744090,1526472074283965,1526472074453443,1526472074453782,1526472074453782,1526472074453782,1526472074453782,1526472074453782,1526472074541567,1526472074587271,1526472074592739
7975222918321,1526472121060111,1526472130022416,1526472130312193,1526472130369676,1526472130436462,1526472131536730,1526472132535257,1526472132539037,1526472133841821,1526472134175215,1526472139642305,1526472139656139,1526472139656493,1526472139671511,1526472140287155,1526472140513201,1526472140910375,1526472140980368,1526472141121190,1526472141387675,1526472141563782,1526472142091940,1526472144627818,1526472144952274,1526472150915732,1526472152073154,1526472153525628,1526472153525628,1526472154079201,1526472154126483,1526472154126783,1526472154126783,1526472154126783,1526472154126783,1526472154126783,1526472154143772,1526472154204312,1526472154284649
7975455941221,1526472201380334,1526472210488309,1526472210492992,1526472210503831,1526472210564195,1526472212027208,1526472213024208,1526472213027514,1526472213883309,1526472214263730,1526472217781730,1526472217795078,1526472217795360,1526472217877371,1526472218446628,1526472218634698,1526472218933777,1526472218984365,1526472219056129,1526472219357938,1526472219562433,1526472220114138,1526472222607298,1526472222970564,1526472229044972,1526472231450357,1526472235218297,1526472235218297,1526472236084900,1526472236190632,1526472236190943,1526472236190943,1526472236190943,1526472236190943,1526472236190943,1526472236277620,1526472236334063,1526472236383032
7975688963921,1526472281872757,1526472290576543,1526472290581172,1526472290661266,1526472290710814,1526472291561340,1526472292617527,1526472292621628,1526472293334465,1526472293713864,1526472297007443,1526472297020457,1526472297020690,1526472297119522,1526472297821820,1526472298131314,1526472298519270,1526472298573709,1526472298654581,1526472298954397,1526472299137810,1526472304226056,1526472306937373,1526472307269004,1526472313892283,1526472316503626,1526472320286899,1526472320286899,1526472320851531,1526472320915114,1526472320915430,1526472320915430,1526472320915430,1526472320915430,1526472320915430,1526472320999589,1526472321088290,1526472321145877
7975921994321,1526472369016803,1526472378431073,1526472378436025,1526472378448454,1526472378509596,1526472379393340,1526472380391586,1526472380395882,1526472381159970,1526472381460394,1526472385021425,1526472385033996,1526472385034308,1526472385048432,1526472385766712,1526472386058299,1526472386570232,1526472386658448,1526472386802777,1526472387091707,1526472387290728,1526472387745265,1526472391198230,1526472391475388,1526472398260959,1526472401063760,1526472405654125,1526472405654125,1526472406825416,1526472406943197,1526472406943565,1526472406943565,1526472406943565,1526472406943565,1526472406943565,1526472407039136,1526472407095257,1526472407178343
7976155011621,1526472454816994,1526472463968297,1526472463992540,1526472464014907,1526472464094785,1526472465168266,1526472466200635,1526472466204472,1526472467023600,1526472467381114,1526472470744395,1526472470757484,1526472470757792,1526472470838281,1526472471459586,1526472472003517,1526472472930373,1526472473059180,1526472473286210,1526472473639963,1526472473817645,1526472474299997,1526472476979304,1526472477416545,1526472483820378,1526472484657238,1526472486038795,1526472486038795,1526472486038795,1526472486082544,1526472486082828,1526472486082828,1526472486082828,1526472486082828,1526472486082828,1526472486169916,1526472486226335,1526472486308685
7976388035521,1526472533704087,1526472542843804,1526472542846863,1526472542858716,1526472542917792,1526472544334051,1526472545350586,1526472545354437,1526472546031884,1526472546319208,1526472549738691,1526472549751992,1526472549752330,1526472549835500,1526472550529010,1526472550873156,1526472551358946,1526472551432409,1526472551551094,1526472551838364,1526472552026425,1526472552621152,1526472555352473,1526472555682839,1526472562317330,1526472563654770,1526472565562099,1526472565562099,1526472565562099,1526472565616450,1526472565616752,1526472565616752,1526472565616752,1526472565616752,1526472565616752,1526472565705487,1526472565764005,1526472565795728
7976621057021,1526472614042215,1526472623355196,1526472623362036,1526472623372866,1526472623446202,1526472624360837,1526472625461895,1526472625466499,1526472626171614,1526472626472716,1526472630010014,1526472630027157,1526472630027593,1526472630045872,1526472630864715,1526472631340023,1526472632052900,1526472632144522,1526472632387920,1526472632720600,1526472632921418,1526472633373964,1526472636109923,1526472636392937,1526472643381768,1526472645523468,1526472648341655,1526472648341655,1526472648341655,1526472648395370,1526472648395713,1526472648395713,1526472648395713,1526472648395713,1526472648395713,1526472648413698,1526472648479075,1526472648566835
7976854080621,1526472695053131,1526472704199943,1526472704730689,1526472704779630,1526472704865482,1526472706536045,1526472707727643,1526472707732713,1526472708841954,1526472709180495,1526472712996654,1526472713022362,1526472713022628,1526472713039305,1526472713764912,1526472714069571,1526472714785395,1526472714886775,1526472715045713,1526472715392525,1526472715578285,1526472716068800,1526472718843764,1526472719211565,1526472725842926,1526472728415183,1526472732201619,1526472732201619,1526472732201619,1526472732265438,1526472732265731,1526472732265731,1526472732265731,1526472732265731,1526472732265731,1526472732350965,1526472732408307,1526472732491525
7977087104021,1526472779107010,1526472788232095,1526472788237865,1526472788240780,1526472788276940,1526472789395805,1526472790394010,1526472790397766,1526472791148707,1526472791389705,1526472794859030,1526472794872222,1526472794872542,1526472794931653,1526472796251281,1526472796682681,1526472797237524,1526472797314861,1526472797426575,1526472797717504,1526472797906918,1526472798449327,1526472801250631,1526472801601207,1526472808091395,1526472809235807,1526472811094987,1526472811094987,1526472811094987,1526472811155809,1526472811156157,1526472811156157,1526472811156157,1526472811156157,1526472811156157,1526472811175931,1526472811247157,1526472811330092
7977320131521,1526472858250503,1526472867420699,1526472867428006,1526472867439507,1526472867504979,1526472868333945,1526472869342328,1526472869346669,1526472870046170,1526472870345243,1526472873751660,1526472873765652,1526472873765985,1526472873848417,1526472874550689,1526472874936583,1526472875498652,1526472875581226,1526472875722704,1526472876069314,1526472876293253,1526472876782248,1526472879538105,1526472879852937,1526472885701987,1526472887124159,1526472888978854,1526472888978854,1526472888978854,1526472889025230,1526472889025627,1526472889025627,1526472889025627,1526472889025627,1526472889025627,1526472889048556,1526472889109209,1526472889195243
7977553171521,1526472936148270,1526472945625558,1526472945629659,1526472945714850,1526472945760674,1526472946913226,1526472947921863,1526472947925986,1526472948705015,1526472948978838,1526472952316283,1526472952330472,1526472952330801,1526472952338234,1526472953027508,1526472953461485,1526472954182623,1526472954283927,1526472954426843,1526472954771721,1526472954980816,1526472955660975,1526472958455890,1526472958809367,1526472965112144,1526472968993208,1526472974572573,1526472974572573,1526472975140384,1526472975305315,1526472975305699,1526472975305699,1526472975305699,1526472975305699,1526472975305699,1526472975316533,1526472975383769,1526472975477097
7977786172321,1526473022516296,1526473031831841,1526473031837218,1526473031849118,1526473031915313,1526473032664972,1526473033693405,1526473033697910,1526473034435766,1526473034733350,1526473038077687,1526473038091712,1526473038092122,1526473038172739,1526473038873596,1526473039220924,1526473039669825,1526473039753706,1526473039845195,1526473040167154,1526473040375879,1526473041036063,1526473043751465,1526473044211282,1526473050455527,1526473052569466,1526473055894413,1526473055894413,1526473056469121,1526473056566971,1526473056567279,1526473056567279,1526473056567279,1526473056567279,1526473056567279,1526473056654178,1526473056709094,1526473056789589
7978019196421,1526473102759346,1526473112035518,1526473112038590,1526473112053280,1526473112117024,1526473113570421,1526473114685061,1526473114689621,1526473115372806,1526473115663550,1526473119048531,1526473119063303,1526473119063617,1526473119143018,1526473119783424,1526473120155302,1526473120736830,1526473120831422,1526473120943688,1526473121302452,1526473121513668,1526473122050275,1526473124878815,1526473125320148,1526473132067119,1526473134209718,1526473137675047,1526473137675047,1526473139064280,1526473139162342,1526473139162847,1526473139162847,1526473139162847,1526473139162847,1526473139162847,1526473139221114,1526473139321438,1526473139370158
7978252219521,1526473185908293,1526473195525101,1526473195531668,1526473195607282,1526473195655434,1526473196558405,1526473197643969,1526473197648440,1526473198392249,1526473198637083,1526473202208011,1526473202223560,1526473202223797,1526473202231428,1526473202967633,1526473203337042,1526473203912504,1526473203993832,1526473204114503,1526473204448999,1526473204691601,1526473205241315,1526473208062097,1526473208368472,1526473215074912,1526473216658191,1526473219381823,1526473219381823,1526473219381823,1526473219477724,1526473219478183,1526473219478183,1526473219478183,1526473219478183,1526473219478183,1526473219489662,1526473219584739,1526473219612309
7978485242421,1526473269156929,1526473278682845,1526473280105720,1526473280112432,1526473280181106,1526473281744985,1526473282923768,1526473282929298,1526473284217176,1526473284454459,1526473290173634,1526473290192229,1526473290192713,1526473290273839,1526473291038650,1526473291318375,1526473291756417,1526473291824439,1526473291917845,1526473292195663,1526473292409374,1526473293076576,1526473296042585,1526473296390389,1526473302542515,1526473304407677,1526473306998018,1526473306998018,1526473306998018,1526473307049294,1526473307049624,1526473307049624,1526473307049624,1526473307049624,1526473307049624,1526473307061378,1526473307126797,1526473307211355
7978718270221,1526473359194054,1526473368555772,1526473368799872,1526473368802972,1526473368840355,1526473370318943,1526473371398147,1526473371402091,1526473372139283,1526473372395462,1526473375949788,1526473375964188,1526473375964512,1526473375980719,1526473376668842,1526473377331356,1526473378402987,1526473378549428,1526473378740979,1526473379096590,1526473379345889,1526473380017567,1526473382909905,1526473383340238,1526473389806695,1526473392409892,1526473396778153,1526473396778153,1526473397474047,1526473397615379,1526473397615705,1526473397615705,1526473397615705,1526473397615705,1526473397615705,1526473397644290,1526473397685717,1526473397695201
7978951287621,1526473447314951,1526473456662792,1526473456667722,1526473456678741,1526473456742873,1526473457917571,1526473458889586,1526473458893104,1526473459782653,1526473460100707,1526473463789423,1526473463803158,1526473463803504,1526473463885541,1526473464617479,1526473464931215,1526473465484255,1526473465576882,1526473465669532,1526473465964641,1526473466192550,1526473466923916,1526473469755778,1526473470066126,1526473476144289,1526473477616992,1526473479629303,1526473479629303,1526473479629303,1526473479696445,1526473479696778,1526473479696778,1526473479696778,1526473479696778,1526473479696778,1526473479708214,1526473479757167,1526473479842949
7979184312021,1526473525717763,1526473534900731,1526473534905260,1526473534915378,1526473534977443,1526473536155886,1526473537097590,1526473537100569,1526473537890984,1526473538240087,1526473541687431,1526473541699483,1526473541699732,1526473541781719,1526473542336632,1526473542609097,1526473543328034,1526473543420320,1526473543565641,1526473543864523,1526473544102817,1526473544635981,1526473547362099,1526473547737637,1526473553980457,1526473555196461,1526473556676204,1526473556676204,1526473556676204,1526473556730330,1526473556730770,1526473556730770,1526473556730770,1526473556730770,1526473556730770,1526473556741548,1526473556791010,1526473556872214
7979417335021,1526473602813124,1526473612156245,1526473612161565,1526473612165010,1526473612200469,1526473613722290,1526473614816781,1526473614819653,1526473615638074,1526473616056191,1526473619386453,1526473619397396,1526473619397732,1526473619476453,1526473620109568,1526473620339792,1526473620892162,1526473620981642,1526473621084352,1526473621378802,1526473621604201,1526473622353750,1526473624955442,1526473625274504,1526473631340426,1526473633158218,1526473635392279,1526473635392279,1526473635392279,1526473635477189,1526473635477546,1526473635477546,1526473635477546,1526473635477546,1526473635477546,1526473635488226,1526473635538336,1526473635625379
7979650358821,1526473680955221,1526473690212029,1526473690216513,1526473690260826,1526473690295988,1526473691311620,1526473692395816,1526473692399121,1526473693209406,1526473693606366,1526473696860651,1526473696873903,1526473696874191,1526473696952154,1526473697584568,1526473698171694,1526473699289691,1526473699487874,1526473699723404,1526473700089758,1526473700287879,1526473700890571,1526473703509659,1526473703872692,1526473710516590,1526473712532966,1526473715503148,1526473715503148,1526473715503148,1526473715613614,1526473715613964,1526473715613964,1526473715613964,1526473715613964,1526473715613964,1526473715624061,1526473715672776,1526473715760452
7979883380321,1526473760467759,1526473769413695,1526473769418399,1526473769494839,1526473769542358,1526473770305219,1526473771285639,1526473771288324,1526473772021940,1526473772369139,1526473775737385,1526473775749789,1526473775750033,1526473775829005,1526473776357274,1526473776580960,1526473776984996,1526473777046746,1526473777126186,1526473777424138,1526473777681577,1526473778195434,1526473780787192,1526473781120016,1526473787463857,1526473789854765,1526473793276916,1526473793276916,1526473793276916,1526473793396209,1526473793396553,1526473793396553,1526473793396553,1526473793396553,1526473793396553,1526473793406897,1526473793462001,1526473793550513
7980116409821,1526473839843687,1526473848783891,1526473848789185,1526473848803200,1526473848867953,1526473850405246,1526473851454529,1526473851457077,1526473852208733,1526473852534159,1526473856129816,1526473856141936,1526473856142193,1526473856222644,1526473856813055,1526473857281185,1526473858299131,1526473858467227,1526473858640818,1526473858973761,1526473859198594,1526473859593895,1526473862206335,1526473862627267,1526473868354775,1526473869894929,1526473871641426,1526473871641426,1526473871641426,1526473871680816,1526473871681158,1526473871681158,1526473871681158,1526473871681158,1526473871681158,1526473871692647,1526473871741900,1526473871833038
7980349427421,1526473919015440,1526473927970806,1526473927974055,1526473927985721,1526473928048887,1526473929186448,1526473930096453,1526473930098966,1526473930727802,1526473931064973,1526473934978389,1526473934989481,1526473934989751,1526473935072451,1526473935579848,1526473935744075,1526473936091972,1526473936141737,1526473936191676,1526473936426810,1526473936640259,1526473936963978,1526473939565687,1526473940080472,1526473946365370,1526473946773362,1526473947204950,1526473947204950,1526473947204950,1526473947217407,1526473947217751,1526473947217751,1526473947217751,1526473947217751,1526473947217751,1526473947228995,1526473947274333,1526473947364353
7980582471221,1526473993677222,1526474002837946,1526474002842145,1526474002853491,1526474002913506,1526474003794728,1526474004772518,1526474004775545,1526474005247732,1526474005623364,1526474009478614,1526474009490411,1526474009490694,1526474009504222,1526474010090276,1526474010285300,1526474010853162,1526474010930623,1526474011014380,1526474011308725,1526474011533094,1526474011871217,1526474014579008,1526474014993873,1526474021448569,1526474021448569,1526474021448569,1526474021448569,1526474021448569,1526474021451612,1526474021451908,1526474021451908,1526474021451908,1526474021451908,1526474021451908,1526474021537298,1526474021577092,1526474021659971
7980815472921,1526474066827797,1526474075941601,1526474075946168,1526474075957270,1526474076018837,1526474076897545,1526474077879336,1526474077882916,1526474078375854,1526474078695582,1526474082601444,1526474082614235,1526474082614546,1526474082698759,1526474083311790,1526474083749538,1526474084685799,1526474084786657,1526474084919545,1526474085254660,1526474085433335,1526474085897573,1526474088571203,1526474089035344,1526474095117275,1526474095730413,1526474096378754,1526474096378754,1526474096378754,1526474096403730,1526474096404057,1526474096404057,1526474096404057,1526474096404057,1526474096404057,1526474096415278,1526474096451726,1526474096541332
7981048495521,1526474142609412,1526474151854893,1526474151859539,1526474151871162,1526474151931724,1526474153068885,1526474154045895,1526474154049333,1526474154500904,1526474154774731,1526474159528287,1526474159542240,1526474159542533,1526474159556577,1526474160149439,1526474160306991,1526474160579063,1526474160622698,1526474160671157,1526474160895327,1526474161088553,1526474161466688,1526474164134178,1526474164513375,1526474170978777,1526474171637677,1526474173243970,1526474173243970,1526474173243970,1526474173286036,1526474173286387,1526474173286387,1526474173286387,1526474173286387,1526474173286387,1526474173292970,1526474173346577,1526474173432775
7981281519921,1526474220590675,1526474229953483,1526474229958256,1526474229969415,1526474230035293,1526474231516275,1526474232590972,1526474232595042,1526474232994817,1526474233276646,1526474237516609,1526474237531485,1526474237531918,1526474237545376,1526474238154988,1526474238381896,1526474238779090,1526474238854003,1526474238914085,1526474239165982,1526474239365989,1526474239880053,1526474242579318,1526474242948368,1526474249280880,1526474250188830,1526474251645145,1526474251645145,1526474252190229,1526474252235505,1526474252235797,1526474252235797,1526474252235797,1526474252235797,1526474252235797,1526474252246412,1526474252300810,1526474252391215
7981514543921,1526474300027659,1526474309249406,1526474310152083,1526474310156493,1526474310192294,1526474310982262,1526474311984592,1526474311988509,1526474312384393,1526474312666276,1526474317094539,1526474317110056,1526474317110380,1526474317190038,1526474317803280,1526474318077426,1526474318482212,1526474318566224,1526474318635099,1526474318932035,1526474319156225,1526474319665664,1526474322391070,1526474322845715,1526474329156105,1526474330080005,1526474331218692,1526474331218692,1526474331218692,1526474331262935,1526474331263293,1526474331263293,1526474331263293,1526474331263293,1526474331263293,1526474331274098,1526474331325202,1526474331430699
7981747596421,1526474377951225,1526474387197760,1526474387203722,1526474387215360,1526474387277254,1526474387808936,1526474388860829,1526474388864411,1526474389230701,1526474389483406,1526474393946168,1526474393960556,1526474393960890,1526474394043485,1526474394604365,1526474394801967,1526474395070120,1526474395120798,1526474395169499,1526474395454987,1526474395662941,1526474396226951,1526474398922463,1526474399478209,1526474406323056,1526474406893723,1526474407539686,1526474407539686,1526474407539686,1526474407563729,1526474407564075,1526474407564075,1526474407564075,1526474407564075,1526474407564075,1526474407572876,1526474407621234,1526474407637065
7981980588321,1526474454070553,1526474463647213,1526474463653096,1526474463664948,1526474463727026,1526474464639781,1526474465722159,1526474465726509,1526474466135318,1526474466372980,1526474471127867,1526474471145561,1526474471145977,1526474471160516,1526474471798349,1526474471994219,1526474472268367,1526474472314470,1526474472371354,1526474472624265,1526474472889636,1526474473392616,1526474476340069,1526474477017407,1526474484157910,1526474484736728,1526474485420960,1526474485420960,1526474485420960,1526474485445672,1526474485445992,1526474485445992,1526474485445992,1526474485445992,1526474485445992,1526474485464814,1526474485543945,1526474485624355
7982213614521,1526474533467504,1526474542550631,1526474542916272,1526474542919227,1526474542958647,1526474543801064,1526474544788987,1526474544791747,1526474545257842,1526474545527531,1526474550737357,1526474550749866,1526474550750252,1526474550768664,1526474551368828,1526474551939750,1526474552862981,1526474552992137,1526474553147554,1526474553476657,1526474553737397,1526474554179186,1526474556837770,1526474557502577,1526474563927034,1526474563927034,1526474563927034,1526474563927034,1526474563927034,1526474563930469,1526474563930737,1526474563930737,1526474563930737,1526474563930737,1526474563930737,1526474563938926,1526474563990177,1526474564014353
