#frames_original_timestamp,frames_read_started,frames_read,frames_pushed,frontend_frames_received,frontend_preintegration_computed,frontend_pyramid_created,frontend_tracking_ended,frontend_recall_ended,frontend_detection_cam0_ended,frontend_matching_ended,frontend_detection_cami_ended,frontend_filter_ended,frontend_keypoints_pushed,backend_keypoints_received,backend_observations_processed,backend_cumulative_linearization_ended,backend_cumulative_solver_ended,backend_cumulative_backsubstitution_ended,backend_cumulative_error_computed,backend_optimization_ended,backend_marginalization_ended,backend_state_pushed,consumer_state_received
7465426056294,17939454736678,17939458259329,17939460827052,17939460941430,17939460979166,17939461600415,17939462478196,17939462480537,17939462999557,17939463226967,17939464791829,17939464796915,17939464797007,17939464886217,17939465077861,17939465562087,17939466352575,17939466508059,17939466763145,17939467018845,17939467151307,17939467159032,17939467176452
7465459346694,17939460832883,17939464724125,17939467184977,17939467281569,17939467315946,17939469440449,17939470300221,17939470302514,17939470783498,17939470978788,17939472576723,17939472582011,17939472582088,17939472655397,17939472821614,17939473188560,17939473956190,17939474129830,17939474384170,17939474635399,17939474768371,17939474775898,17939474790364
7465492636594,17939467194806,17939470233372,17939474799406,17939474814041,17939474894969,17939475946710,17939476770444,17939476772519,17939477218299,17939477386211,17939479020938,17939479026504,17939479026605,17939479111091,17939479281276,17939479582476,17939480334813,17939480508687,17939480711512,17939480978134,17939481119537,17939481126516,17939481137846
7465525926094,17939474809185,17939477937936,17939481142759,17939481152958,17939481215977,17939481674448,17939482495547,17939482497455,17939482950162,17939483416421,17939484996248,17939485005720,17939485005798,17939485153499,17939485326806,17939485734746,17939486423724,17939486588120,17939486773098,17939487045518,17939487182763,17939487190512,17939487201737
7465559214494,17939481147788,17939484210830,17939487207143,17939487220002,17939487291366,17939488028198,17939488669370,17939488671283,17939489146157,17939489293687,17939490852239,17939490857754,17939490858025,17939490988816,17939491489703,17939491932165,17939492653028,17939492807750,17939492994297,17939493236534,17939493369390,17939493376799,17939493388808
7465592503494,17939487212825,17939490207886,17939493393567,17939493403692,17939493467479,17939495210431,17939495963154,17939495964979,17939496449368,17939496689665,17939498328906,17939498334023,17939498334090,17939498473355,17939498662353,17939499057530,17939499733077,17939499906322,17939500123825,17939500378108,17939500532263,17939500540570,17939500552309
7465625799994,17939493397292,17939496375186,17939500556865,17939500564693,17939500653482,17939502652502,17939503394412,17939503396579,17939503813695,17939503969333,17939505536986,17939505541858,17939505541934,17939505631969,17939505814725,17939506201124,17939506902606,17939507077206,17939507269250,17939507538387,17939507646389,17939507655020,17939507665830
7465659082094,17939500561233,17939503604395,17939507673795,17939507681127,17939507743375,17939509310770,17939510194539,17939510196259,17939510594055,17939510758943,17939512386770,17939512391994,17939512392062,17939512516309,17939512677567,17939513134063,17939514030890,17939514216630,17939514423564,17939514700135,17939514852022,17939514860344,17939514871804
7465692371694,17939507677420,17939510876641,17939514877066,17939514885009,17939514973859,17939516476310,17939517239263,17939517241320,17939517735153,17939517918108,17939519530897,17939519536226,17939519536531,17939519616608,17939519788915,17939520262633,17939521108416,17939521284076,17939521521207,17939521793044,17939521947745,17939521955490,17939521966848
7465725667494,17939514881589,17939517939646,17939521970909,17939521978933,17939522053725,17939523011848,17939523695077,17939523696761,17939524114032,17939524248288,17939525884943,17939525890277,17939525890332,17939525909607,17939526098812,17939526507150,17939527307567,17939527498624,17939527733447,17939528018492,17939528165837,17939528173817,17939528184747
7465758950894,17939521975997,17939525028823,17939528188725,17939528196761,17939528262556,17939528881052,17939529513300,17939529515148,17939530050269,17939530218429,17939531780442,17939531785770,17939531785812,17939531905043,17939532103936,17939532327510,17939533139993,17939533330850,17939533581567,17939533871743,17939534032608,17939534041210,17939534061288
7465792239894,17939528192585,17939531260317,17939534064738,17939534068185,17939534103448,17939534969047,17939535836403,17939535838071,17939536302173,17939536482889,17939538143753,17939538148628,17939538148689,17939538283728,17939538808206,17939539329660,17939540200384,17939540403985,17939540673093,17939540955140,17939541120596,17939541129064,17939541140656
7465825536094,17939534066738,17939537086346,17939541241637,17939541245598,17939541280090,17939542239395,17939543083950,17939543085850,17939543512290,17939543689596,17939545345787,17939545351173,17939545351242,17939545488387,17939545667072,17939546030734,17939546640762,17939546798706,17939547008137,17939547286967,17939547462151,17939547471227,17939547481745
7465858822394,17939541243286,17939544263890,17939547485898,17939547494159,17939547577623,17939549079348,17939549805197,17939549806858,17939550294845,17939550458197,17939552073497,17939552078730,17939552078801,17939552101450,17939552281576,17939552631276,17939553153413,17939553283422,17939553479588,17939553715297,17939553838350,17939553847021,17939553859941
7465892129894,17939547491481,17939550532537,17939553864611,17939553873517,17939553959022,17939554569061,17939555266138,17939555267837,17939555687336,17939555910863,17939557553057,17939557558702,17939557558956,17939557568753,17939557722073,17939558052101,17939559055121,17939559260866,17939559563424,17939559845039,17939560027769,17939560036874,17939560049785
7465925404594,17939553869211,17939557260191,17939560054510,17939560063431,17939560128073,17939560699666,17939561558174,17939561559793,17939562089493,17939562255471,17939563846606,17939563851896,17939563852003,17939563863714,17939564009636,17939564387775,17939564939002,17939565071947,17939565240528,17939565445603,17939565607613,17939565614490,17939565625901
7465958686294,17939560059149,17939563139619,17939565630190,17939565637955,17939565699060,17939566197441,17939566917639,17939566919819,17939567335945,17939567528254,17939569174077,17939569179816,17939569179878,17939569279536,17939569457282,17939569887111,17939570837987,17939571054668,17939571387110,17939571674398,17939571847113,17939571855147,17939571866611
7465991989594,17939565635413,17939568717688,17939571871451,17939571879354,17939571959026,17939573613072,17939574524862,17939574526675,17939575016084,17939575201261,17939576875533,17939576880382,17939576880480,17939576962252,17939577161154,17939577542506,17939578533087,17939578737383,17939579052847,17939579342632,17939579518491,17939579526598,17939579537822
7466025264894,17939571876212,17939574911584,17939579542144,17939579550410,17939579633205,17939580603324,17939581412262,17939581413952,17939581849498,17939582042670,17939583634861,17939583639621,17939583639905,17939583797359,17939584350799,17939584749999,17939585687723,17939585909634,17939586200744,17939586480421,17939586650724,17939586658481,17939586668762
7466058554294,17939579545773,17939582590735,17939586672668,17939586679697,17939586742236,17939588743169,17939589577297,17939589579282,17939590014701,17939590170191,17939591832993,17939591837561,17939591837618,17939591852986,17939592025334,17939592426776,17939593050866,17939593207325,17939593406030,17939593649235,17939593832133,17939593840889,17939593853798
7466091845194,17939586676189,17939589704185,17939593859311,17939593869035,17939593939566,17939596214827,17939596988790,17939596990728,17939597460633,17939597654808,17939599319489,17939599324222,17939599324262,17939599408595,17939599593302,17939599981175,17939600616575,17939600747172,17939600960636,17939601186034,17939601328894,17939601337542,17939601347958
7466125134394,17939593864879,17939596903261,17939601352229,17939601359493,17939601435980,17939603194248,17939603940015,17939603941735,17939604381956,17939604585823,17939606141056,17939606145739,17939606145805,17939606226787,17939606399587,17939606890415,17939608051329,17939608290459,17939608665531,17939608957195,17939609148413,17939609157248,17939609171640
7466158422994,17939601356167,17939604730668,17939609176878,17939609187101,17939609244438,17939609754119,17939610457412,17939610459635,17939610990479,17939611158475,17939612772327,17939612777466,17939612777537,17939612876893,17939613090155,17939613533778,17939614654451,17939614901811,17939615240063,17939615539995,17939615726879,17939615735509,17939615748063
7466191713994,17939609181541,17939612278650,17939615757404,17939615765786,17939615833102,17939616442232,17939617149346,17939617151267,17939617658476,17939617843558,17939619445730,17939619451324,17939619451381,17939619552392,17939619733500,17939620266844,17939621383919,17939621604539,17939622003308,17939622302187,17939622505201,17939622513054,17939622524068
7466225003394,17939615760754,17939618813760,17939622528496,17939622537435,17939622613355,17939623082549,17939623699420,17939623701054,17939624162832,17939624368129,17939625955249,17939625960172,17939625960250,17939626041926,17939626216814,17939626718613,17939627901637,17939628113555,17939628457052,17939628794483,17939628983072,17939628991296,17939629006510
7466258291294,17939622532979,17939625563062,17939629010779,17939629019756,17939629085381,17939630883285,17939631833790,17939631835475,17939632322827,17939632523559,17939634116856,17939634122961,17939634123027,17939634276850,17939634864834,17939635308222,17939636364760,17939636604600,17939636984025,17939637271886,17939637460933,17939637469591,17939637480482
7466291581494,17939629014505,17939632077897,17939637485117,17939637492522,17939637559355,17939638146125,17939638837964,17939638839909,17939639345618,17939639544186,17939641069408,17939641074628,17939641074670,17939641206151,17939641391385,17939641962225,17939643021606,17939643236205,17939643559039,17939643860661,17939644108717,17939644116896,17939644128672
